Cluster	ID	Description	A	B	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	GeneRatio	gene_symbol
NCoR1_SMRT_Uns_CpG	mmu04310	Wnt signaling pathway	27	701	162/8890	0.000150188593509615	0.00112824601953565	0.00069021202152044	72780/212398/81004/14296/21372/16974/18751/56811/20317/14370/16476/14283/19354/19055/26419/328572/14362/12444/93840/11789/18018/20187/108058/17869/12005/18163/18019	27	0.0385164051355207	Rspo3/Frat2/Tbl1xr1/Frat1/Tbl1x/Lrp6/Prkcb/Dkk2/Serpinf1/Fzd8/Jun/Fosl1/Rac2/Ppp3ca/Mapk8/Ep300/Fzd1/Ccnd2/Vangl2/Apc/Nfatc1/Ryk/Camk2d/Myc/Axin1/Ctnnd2/Nfatc2/
NCoR1_SMRT_Uns_CpG	mmu04140	Autophagy - animal	24	701	138/8890	0.00017746709681045	0.00130142537660997	0.000796155647345127	18710/73205/78610/18707/18518/56716/19211/16438/97287/18607/22034/26419/226421/74370/75909/67526/74244/17532/23797/73683/56790/74302/15251/19744	24	0.0342368045649073	Pik3r3/C9orf72/Uvrag/Pik3cd/Igbp1/Mlst8/Pten/Itpr1/Mtmr14/Pdpk1/Traf6/Mapk8/Rab7b/Rptor/Vmp1/Atg12/Atg7/Mras/Akt3/Atg16l2/Supt20/Mtmr3/Hif1a/Rheb/
NCoR1_SMRT_Uns_CpG	mmu05146	Amoebiasis	20	701	107/8890	0.000224626268823045	0.00160895094877902	0.000984286465589354	20708/14682/18710/12367/271457/18707/12479/16193/14683/18751/16773/18033/12826/226421/22330/21898/14083/16178/20310/109711	20	0.0285306704707561	Serpinb6b/Gnaq/Pik3r3/Casp3/Rab5a/Pik3cd/Cd1d1/Il6/Gnas/Prkcb/Lama2/Nfkb1/Col4a1/Rab7b/Vcl/Tlr4/Ptk2/Il1r2/Cxcl2/Actn1/
NCoR1_SMRT_Uns_CpG	mmu05203	Viral carcinogenesis	34	701	229/8890	0.000231169030669881	0.00161578734773139	0.000988468678208881	227753/20848/13383/18710/231991/12367/15182/18707/79221/240095/17096/16451/16476/58801/20963/19179/19664/114713/18033/13655/328572/12444/235459/22029/22631/12912/17164/13654/20259/109711/19696/12771/16195/12774	34	0.0485021398002853	Gsn/Stat3/Dlg1/Pik3r3/Creb5/Casp3/Hdac2/Pik3cd/Hdac9/H2-M5/Lyn/Jak1/Jun/Pmaip1/Syk/Psmc1/Rbpj/Rasa2/Nfkb1/Egr3/Ep300/Ccnd2/Gtf2a2/Traf1/Ywhaz/Creb1/Mapkapk2/Egr2/Scin/Actn1/Rel/Ccr3/Il6st/Ccr5/
NCoR1_SMRT_Uns_CpG	mmu04218	Cellular senescence	29	701	184/8890	0.000236072826778937	0.00161578734773139	0.000988468678208881	245000/18710/21813/56484/15257/18707/16193/12192/240095/11920/19211/16438/19055/26416/13557/29857/18033/16439/26399/12444/12315/17532/23797/18018/17869/17164/15258/18019/19744	29	0.0413694721825963	Atr/Pik3r3/Tgfbr2/Foxo3/Hipk1/Pik3cd/Il6/Zfp36l1/H2-M5/Atm/Pten/Itpr1/Ppp3ca/Mapk14/E2f3/Mapk12/Nfkb1/Itpr2/Map2k6/Ccnd2/Calm3/Mras/Akt3/Nfatc1/Myc/Mapkapk2/Hipk2/Nfatc2/Rheb/
NCoR1_SMRT_Uns_CpG	mmu04520	Adherens junction	15	701	71/8890	0.000344389307908084	0.00230591101816717	0.00141065643285005	19294/12388/21813/29875/242687/19354/19263/22330/12385/19271/328572/17295/108100/109711/14182	15	0.021398002853067	Nectin2/Ctnnd1/Tgfbr2/Iqgap1/Wasf2/Rac2/Ptprb/Vcl/Ctnna1/Ptprj/Ep300/Met/Baiap2/Actn1/Fgfr1/
NCoR1_SMRT_Uns_CpG	mmu05162	Measles	24	701	146/8890	0.000424881928730317	0.0027843326393391	0.0017033340479894	20848/15974/18710/68135/12367/18707/16193/16451/14281/16476/20846/22034/18033/26419/27218/14103/11783/15976/21929/21898/12444/23797/12675/208650	24	0.0342368045649073	Stat3/Ifnab/Pik3r3/Eif3h/Casp3/Pik3cd/Il6/Jak1/Fos/Jun/Stat1/Traf6/Nfkb1/Mapk8/Slamf1/Fasl/Apaf1/Ifnar2/Tnfaip3/Tlr4/Ccnd2/Akt3/Chuk/Cblb/
NCoR1_SMRT_Uns_CpG	mmu04142	Lysosome	22	701	131/8890	0.0005387654940065	0.00345707858654171	0.00211489086463078	53599/13032/11881/11984/16004/15587/11975/11886/13040/13034/19141/56722/432486/56325/58911/18173/252903/75612/14420/15212/13036/12492	22	0.0313837375178317	Cd164/Ctsc/Arsb/Atp6v0c/Igf2r/Hyal2/Atp6v0a1/Asah1/Ctss/Ctse/Lgmn/Litaf/Gnptab/Abcb9/Sumf1/Slc11a1/Ap1s3/Gns/Galc/Hexb/Ctsh/Scarb2/
NCoR1_SMRT_Uns_CpG	mmu04912	GnRH signaling pathway	17	701	90/8890	0.00057387589061126	0.0036072198838422	0.00220674080385425	18783/14682/19229/14683/18751/16476/16438/14715/26416/29857/16439/26419/26399/12315/108058/17387/26407	17	0.0242510699001427	Pla2g4a/Gnaq/Ptk2b/Gnas/Prkcb/Jun/Itpr1/Gnrhr/Mapk14/Mapk12/Itpr2/Mapk8/Map2k6/Calm3/Camk2d/Mmp14/Map3k4/
NCoR1_SMRT_Uns_CpG	mmu04657	IL-17 signaling pathway	17	701	91/8890	0.000655182672764965	0.00395678947473743	0.00242059233075188	12367/16193/14281/16172/16476/14282/14283/26416/22034/29857/18033/26419/21929/110809/12675/20310/15519	17	0.0242510699001427	Casp3/Il6/Fos/Il17ra/Jun/Fosb/Fosl1/Mapk14/Traf6/Mapk12/Nfkb1/Mapk8/Tnfaip3/Srsf1/Chuk/Cxcl2/Hsp90aa1/
NCoR1_SMRT_Uns_CpG	mmu05410	Hypertrophic cardiomyopathy	17	701	91/8890	0.000655182672764965	0.00395678947473743	0.00242059233075188	19079/16419/241226/108097/16193/109700/13614/16398/16773/20541/16402/53313/16410/16421/11938/16416/16401	17	0.0242510699001427	Prkab1/Itgb5/Itga8/Prkab2/Il6/Itga1/Edn1/Itga2/Lama2/Slc8a1/Itga5/Atp2a3/Itgav/Itgb7/Atp2a2/Itgb3/Itga4/
NCoR1_SMRT_Uns_CpG	mmu04935	Growth hormone synthesis, secretion and action	20	701	116/8890	0.000673320727982823	0.00398813046574441	0.00243976539086893	14682/20848/18710/231991/18707/14683/18751/16477/14281/20846/16438/26416/29857/16439/26419/328572/26399/14083/23797/12912	20	0.0285306704707561	Gnaq/Stat3/Pik3r3/Creb5/Pik3cd/Gnas/Prkcb/Junb/Fos/Stat1/Itpr1/Mapk14/Mapk12/Itpr2/Mapk8/Ep300/Map2k6/Ptk2/Akt3/Creb1/
NCoR1_SMRT_Uns_CpG	mmu04360	Axon guidance	27	701	181/8890	0.000920384615695725	0.00534865021951478	0.00327207241726981	241568/18481/13839/18846/13838/18710/18707/67268/19206/19354/19055/259302/67938/13848/20354/214968/14083/17295/20352/237860/20351/20187/108058/50780/18019/18479/17974	27	0.0385164051355207	Lrrc4c/Pak3/Epha5/Plxna3/Epha4/Pik3r3/Pik3cd/Myl12a/Ptch1/Rac2/Ppp3ca/Srgap3/Myl12b/Ephb6/Sema4d/Sema6d/Ptk2/Met/Sema4b/Ssh2/Sema4a/Ryk/Camk2d/Rgs3/Nfatc2/Pak1/Nck2/
NCoR1_SMRT_Uns_CpG	mmu04722	Neurotrophin signaling pathway	20	701	121/8890	0.00116305804020272	0.00661666295824077	0.00404778766071462	107746/18710/56484/26408/18707/16476/192656/16923/26416/18607/22034/29857/18033/26419/14103/12315/23797/108058/108960/17164	20	0.0285306704707561	Rapgef1/Pik3r3/Foxo3/Map3k5/Pik3cd/Jun/Ripk2/Sh2b3/Mapk14/Pdpk1/Traf6/Mapk12/Nfkb1/Mapk8/Fasl/Calm3/Akt3/Camk2d/Irak2/Mapkapk2/
NCoR1_SMRT_Uns_CpG	mmu05169	Epstein-Barr virus infection	32	701	231/8890	0.00118154695682871	0.00661666295824077	0.00404778766071462	20848/15974/18710/12367/15182/18707/16193/240095/17096/16451/16476/20846/20963/12495/19179/19664/26416/13557/22034/29857/18033/26419/53859/11783/15976/21929/26399/12444/23797/12675/17869/12505	32	0.0456490727532097	Stat3/Ifnab/Pik3r3/Casp3/Hdac2/Pik3cd/Il6/H2-M5/Lyn/Jak1/Jun/Stat1/Syk/Entpd1/Psmc1/Rbpj/Mapk14/E2f3/Traf6/Mapk12/Nfkb1/Mapk8/Map3k14/Apaf1/Ifnar2/Tnfaip3/Map2k6/Ccnd2/Akt3/Chuk/Myc/Cd44/
NCoR1_SMRT_Uns_CpG	mmu04070	Phosphatidylinositol signaling system	17	701	96/8890	0.00122608839002873	0.00671907121670058	0.0041104365953158	104015/18717/18710/52858/18707/18751/16329/19211/16438/320404/97287/18718/16439/72469/12315/16331/74302	17	0.0242510699001427	Synj1/Pip5k1c/Pik3r3/Cdipt/Pik3cd/Prkcb/Inpp1/Pten/Itpr1/Itpkb/Mtmr14/Pip4k2a/Itpr2/Plcd3/Calm3/Inpp5d/Mtmr3/
NCoR1_SMRT_Uns_CpG	mmu04512	ECM-receptor interaction	16	701	88/8890	0.00126527964470336	0.00671907121670058	0.0041104365953158	16419/64176/241226/109700/16398/16773/16423/12826/16402/20750/16410/81877/16421/16416/12505/16401	16	0.0228245363766049	Itgb5/Sv2b/Itga8/Itga1/Itga2/Lama2/Cd47/Col4a1/Itga5/Spp1/Itgav/Tnxb/Itgb7/Itgb3/Cd44/Itga4/
NCoR1_SMRT_Uns_CpG	mmu04658	Th1 and Th2 cell differentiation	16	701	88/8890	0.00126527964470336	0.00671907121670058	0.0041104365953158	18129/16451/14281/16476/20846/19055/19664/26416/29857/18033/26419/15980/15979/18018/12675/18019	16	0.0228245363766049	Notch2/Jak1/Fos/Jun/Stat1/Ppp3ca/Rbpj/Mapk14/Mapk12/Nfkb1/Mapk8/Ifngr2/Ifngr1/Nfatc1/Chuk/Nfatc2/
NCoR1_SMRT_Uns_CpG	mmu04066	HIF-1 signaling pathway	19	701	114/8890	0.00138265814899669	0.00721794423544037	0.00441562548921335	20848/18710/15368/18707/16193/18751/13614/56421/15275/170768/18033/15980/212032/328572/21898/15979/23797/108058/15251	19	0.0271041369472183	Stat3/Pik3r3/Hmox1/Pik3cd/Il6/Prkcb/Edn1/Pfkp/Hk1/Pfkfb3/Nfkb1/Ifngr2/Hk3/Ep300/Tlr4/Ifngr1/Akt3/Camk2d/Hif1a/
NCoR1_SMRT_Uns_CpG	mmu04024	cAMP signaling pathway	30	701	215/8890	0.00148104954379707	0.0076027209914916	0.00465101523402938	22325/57257/18578/18710/231991/18707/14683/19206/13614/14281/16476/17931/19354/67972/18033/26419/53313/18576/328572/12315/23797/18018/108058/11938/12912/84112/109305/80885/18479/11555	30	0.0427960057061341	Vav2/Vav3/Pde4b/Pik3r3/Creb5/Pik3cd/Gnas/Ptch1/Edn1/Fos/Jun/Ppp1r12a/Rac2/Atp2b1/Nfkb1/Mapk8/Atp2a3/Pde3b/Ep300/Calm3/Akt3/Nfatc1/Camk2d/Atp2a2/Creb1/Sucnr1/Orai1/Hcar2/Pak1/Adrb2/
NCoR1_SMRT_Uns_CpG	mmu04370	VEGF signaling pathway	12	701	58/8890	0.00160010017349698	0.00807919431864047	0.00494250096731594	18783/18710/18707/18751/19354/19055/26416/29857/14083/23797/17164/18019	12	0.0171184022824536	Pla2g4a/Pik3r3/Pik3cd/Prkcb/Rac2/Ppp3ca/Mapk14/Mapk12/Ptk2/Akt3/Mapkapk2/Nfatc2/
NCoR1_SMRT_Uns_CpG	mmu05166	Human T-cell leukemia virus 1 infection	33	701	247/8890	0.00184488149546836	0.00916489517103635	0.00560668569930112	245000/12236/13383/18710/231991/21813/18707/16193/240095/11920/16451/14281/16476/19211/14283/13714/19055/13557/16168/18033/26419/53859/21894/328572/12444/16178/23797/18018/12675/17869/12912/13654/18019	33	0.0470756062767475	Atr/Bub1b/Dlg1/Pik3r3/Creb5/Tgfbr2/Pik3cd/Il6/H2-M5/Atm/Jak1/Fos/Jun/Pten/Fosl1/Elk4/Ppp3ca/E2f3/Il15/Nfkb1/Mapk8/Map3k14/Tln1/Ep300/Ccnd2/Il1r2/Akt3/Nfatc1/Chuk/Myc/Creb1/Egr2/Nfatc2/
NCoR1_SMRT_Uns_CpG	mmu04012	ErbB signaling pathway	15	701	84/8890	0.00213750950230828	0.0104500464557294	0.00639288556245919	18481/12402/18710/18707/18751/16476/83961/26419/14083/23797/108058/17869/208650/18479/17974	15	0.021398002853067	Pak3/Cbl/Pik3r3/Pik3cd/Prkcb/Jun/Nrg4/Mapk8/Ptk2/Akt3/Camk2d/Myc/Cblb/Pak1/Nck2/
NCoR1_SMRT_Uns_CpG	mmu04020	Calcium signaling pathway	32	701	240/8890	0.00221971208775561	0.0105361160621117	0.00644553921776484	12671/14682/58861/15566/19229/14683/18751/14829/14816/110094/16438/20541/19204/19055/320404/116873/67972/16439/53313/65973/17295/72469/18591/12315/70086/15466/108058/11938/20190/109305/14182/11555	32	0.0456490727532097	Chrm3/Gnaq/Cysltr1/Htr7/Ptk2b/Gnas/Prkcb/Grpr/Grm1/Phka2/Itpr1/Slc8a1/Ptafr/Ppp3ca/Itpkb/Stim2/Atp2b1/Itpr2/Atp2a3/Asph/Met/Plcd3/Pdgfb/Calm3/Cysltr2/Hrh2/Camk2d/Atp2a2/Ryr1/Orai1/Fgfr1/Adrb2/
NCoR1_SMRT_Uns_CpG	mmu04621	NOD-like receptor signaling pathway	29	701	211/8890	0.00222353098713396	0.0105361160621117	0.00644553921776484	15974/19200/59079/16193/216799/16451/16476/383619/20846/192656/16438/26416/22034/29857/18033/16439/26419/229900/54483/15976/21929/21898/67526/12675/268973/20310/15519/12374/71914	29	0.0413694721825963	Ifnab/Pstpip1/Erbin/Il6/Nlrp3/Jak1/Jun/Aim2/Stat1/Ripk2/Itpr1/Mapk14/Traf6/Mapk12/Nfkb1/Itpr2/Mapk8/Gbp7/Mefv/Ifnar2/Tnfaip3/Tlr4/Atg12/Chuk/Nlrc4/Cxcl2/Hsp90aa1/Casr/Antxr2/
NCoR1_SMRT_Uns_CpG	mmu05133	Pertussis	14	701	77/8890	0.0024940070900742	0.0113253524212699	0.0069283598202574	12367/16193/216799/17087/14281/16476/26416/22034/29857/18033/26419/16402/21898/12315	14	0.0199714693295292	Casp3/Il6/Nlrp3/Ly96/Fos/Jun/Mapk14/Traf6/Mapk12/Nfkb1/Mapk8/Itga5/Tlr4/Calm3/
NCoR1_SMRT_Uns_CpG	mmu05412	Arrhythmogenic right ventricular cardiomyopathy	14	701	77/8890	0.0024940070900742	0.0113253524212699	0.0069283598202574	16419/241226/109700/16398/16773/20541/16402/53313/12385/16410/16421/11938/16416/16401	14	0.0199714693295292	Itgb5/Itga8/Itga1/Itga2/Lama2/Slc8a1/Itga5/Atp2a3/Ctnna1/Itgav/Itgb7/Atp2a2/Itgb3/Itga4/
NCoR1_SMRT_Uns_CpG	mmu04150	mTOR signaling pathway	23	701	156/8890	0.00250040248261803	0.0113253524212699	0.0069283598202574	73834/216805/216742/18710/72124/16974/18707/18751/14370/56716/19211/20393/18607/74370/14245/14362/23797/12675/66237/109270/64898/19744/78757	23	0.0328102710413695	Atp6v1d/Flcn/Fnip1/Pik3r3/Seh1l/Lrp6/Pik3cd/Prkcb/Fzd8/Mlst8/Pten/Sgk1/Pdpk1/Rptor/Lpin1/Fzd1/Akt3/Chuk/Atp6v1g2/Prr5/Lpin2/Rheb/Rictor/
NCoR1_SMRT_Uns_CpG	mmu04530	Tight junction	24	701	167/8890	0.00287539974316318	0.0128351176941197	0.0078519687875852	19079/13383/26408/108097/74117/67268/68089/12479/77579/16476/76709/22323/66713/83814/67938/26419/71978/12394/12737/15163/192786/18417/109711/18759	24	0.0342368045649073	Prkab1/Dlg1/Map3k5/Prkab2/Actr3/Myl12a/Arpc4/Cd1d1/Myh10/Jun/Arpc2/Vasp/Actr2/Nedd4l/Myl12b/Mapk8/Ppp2r2a/Runx1/Cldn1/Hcls1/Rapgef6/Cldn11/Actn1/Prkci/
NCoR1_SMRT_Uns_CpG	mmu04922	Glucagon signaling pathway	17	701	104/8890	0.00298941724066126	0.0131534358589095	0.0080467020462912	19079/14682/235344/231991/108097/14683/110094/56421/16438/19055/16439/18576/328572/12315/23797/108058/12912	17	0.0242510699001427	Prkab1/Gnaq/Sik2/Creb5/Prkab2/Gnas/Phka2/Pfkp/Itpr1/Ppp3ca/Itpr2/Pde3b/Ep300/Calm3/Akt3/Camk2d/Creb1/
NCoR1_SMRT_Uns_CpG	mmu04550	Signaling pathways regulating pluripotency of stem cells	21	701	140/8890	0.00306227310682683	0.0132842269986291	0.00812671439765757	17125/16878/11481/20848/18710/18707/16880/16451/14370/20482/26416/29857/14362/11789/23797/17869/16468/11906/12005/14182/16195	21	0.0299572039942939	Smad1/Lif/Acvr2b/Stat3/Pik3r3/Pik3cd/Lifr/Jak1/Fzd8/Skil/Mapk14/Mapk12/Fzd1/Apc/Akt3/Myc/Jarid2/Zfhx3/Axin1/Fgfr1/Il6st/
NCoR1_SMRT_Uns_CpG	mmu00562	Inositol phosphate metabolism	13	701	72/8890	0.0037367334915733	0.015765944046638	0.00964492134090296	104015/18717/52858/18707/16329/19211/320404/97287/18718/72469/16331/30955/74302	13	0.0185449358059914	Synj1/Pip5k1c/Cdipt/Pik3cd/Inpp1/Pten/Itpkb/Mtmr14/Pip4k2a/Plcd3/Inpp5d/Pik3cg/Mtmr3/
NCoR1_SMRT_Uns_CpG	mmu05223	Non-small cell lung cancer	13	701	72/8890	0.0037367334915733	0.015765944046638	0.00964492134090296	14198/20848/18710/56484/78798/18707/18751/16573/13557/18607/218772/17295/23797	13	0.0185449358059914	Fhit/Stat3/Pik3r3/Foxo3/Eml4/Pik3cd/Prkcb/Kif5b/E2f3/Pdpk1/Rarb/Met/Akt3/
NCoR1_SMRT_Uns_CpG	mmu04921	Oxytocin signaling pathway	22	701	153/8890	0.00419010962942197	0.0174399157548915	0.0106689846894244	19079/18783/14682/108097/14683/18751/14281/16476/16438/17931/19055/16439/320207/54720/17260/12315/18018/19735/108058/30955/20190/18019	22	0.0313837375178317	Prkab1/Pla2g4a/Gnaq/Prkab2/Gnas/Prkcb/Fos/Jun/Itpr1/Ppp1r12a/Ppp3ca/Itpr2/Pik3r5/Rcan1/Mef2c/Calm3/Nfatc1/Rgs2/Camk2d/Pik3cg/Ryr1/Nfatc2/
NCoR1_SMRT_Uns_CpG	mmu04728	Dopaminergic synapse	20	701	135/8890	0.00439011646354122	0.0177929699270276	0.0108849679321188	14682/231991/14683/18751/14281/16438/16573/19055/26416/29857/16439/26419/71978/110877/12315/23797/14702/108058/14693/12912	20	0.0285306704707561	Gnaq/Creb5/Gnas/Prkcb/Fos/Itpr1/Kif5b/Ppp3ca/Mapk14/Mapk12/Itpr2/Mapk8/Ppp2r2a/Slc18a1/Calm3/Akt3/Gng2/Camk2d/Gnb2/Creb1/
NCoR1_SMRT_Uns_CpG	mmu05215	Prostate cancer	16	701	99/8890	0.00439047309887695	0.0177929699270276	0.0108849679321188	18710/231991/18707/19211/13557/18607/18033/328572/16178/18591/23797/12675/12912/13876/15519/14182	16	0.0228245363766049	Pik3r3/Creb5/Pik3cd/Pten/E2f3/Pdpk1/Nfkb1/Ep300/Il1r2/Pdgfb/Akt3/Chuk/Creb1/Erg/Hsp90aa1/Fgfr1/
NCoR1_SMRT_Uns_CpG	mmu04144	Endocytosis	34	701	272/8890	0.00472456505288177	0.0188982602115271	0.0115611366297449	12402/18717/69091/21813/11843/232227/74117/271457/13132/215280/68089/66700/240095/16004/18854/76709/16573/66713/83814/13196/22034/211914/234353/71770/19325/330192/11841/71955/110355/18759/208650/75767/12343/12774	34	0.0485021398002853	Cbl/Pip5k1c/Vps26b/Tgfbr2/Arf4/Iqsec1/Actr3/Rab5a/Dab2/Wipf1/Arpc4/Chmp3/H2-M5/Igf2r/Pml/Arpc2/Kif5b/Actr2/Nedd4l/Asap1/Traf6/Asap2/Psd3/Ap2b1/Rab10/Vps37b/Arf2/Ist1/Grk2/Prkci/Cblb/Rab11fip1/Capza2/Ccr5/
NCoR1_SMRT_Uns_CpG	mmu04925	Aldosterone synthesis and secretion	16	701	102/8890	0.00590855093159684	0.0233312011145106	0.0142730177699843	14682/231991/15370/14683/18751/18760/16438/13070/67972/16439/12315/108058/75292/12912/231871/109305	16	0.0228245363766049	Gnaq/Creb5/Nr4a1/Gnas/Prkcb/Prkd1/Itpr1/Cyp11a1/Atp2b1/Itpr2/Calm3/Camk2d/Prkd3/Creb1/Daglb/Orai1/
NCoR1_SMRT_Uns_CpG	mmu05211	Renal cell carcinoma	12	701	68/8890	0.00633385944474232	0.0246940342908941	0.0151067400480863	18481/216805/107746/18710/18707/16476/328572/17295/18591/23797/15251/18479	12	0.0171184022824536	Pak3/Flcn/Rapgef1/Pik3r3/Pik3cd/Jun/Ep300/Met/Pdgfb/Akt3/Hif1a/Pak1/
NCoR1_SMRT_Uns_CpG	mmu05171	Coronavirus disease - COVID-19	31	701	247/8890	0.0064149891490062	0.0246977082236739	0.0151089876009488	20848/15974/18710/74145/18707/16193/18751/216799/16451/14281/16476/20846/17174/20963/19921/26416/68436/22034/29857/18033/26419/15976/21898/12675/225058/56040/76846/20044/142980/100503670/16195	31	0.0442225392296719	Stat3/Ifnab/Pik3r3/F13a1/Pik3cd/Il6/Prkcb/Nlrp3/Jak1/Fos/Jun/Stat1/Masp1/Syk/Rpl19/Mapk14/Rpl34/Traf6/Mapk12/Nfkb1/Mapk8/Ifnar2/Tlr4/Chuk/Gm4832/Rplp1/Rps9/Rps14/Tlr3/Rpl5/Il6st/
NCoR1_SMRT_Uns_CpG	mmu05031	Amphetamine addiction	12	701	69/8890	0.00713380988740223	0.0267952859185352	0.0163921947348524	231991/15182/14683/18751/14281/16476/14282/19055/110877/12315/108058/12912	12	0.0171184022824536	Creb5/Hdac2/Gnas/Prkcb/Fos/Jun/Fosb/Ppp3ca/Slc18a1/Calm3/Camk2d/Creb1/
NCoR1_SMRT_Uns_CpG	mmu05230	Central carbon metabolism in cancer	12	701	69/8890	0.00713380988740223	0.0267952859185352	0.0163921947348524	18710/18707/56421/19211/15275/212032/17295/23797/17869/14255/14182/15251	12	0.0171184022824536	Pik3r3/Pik3cd/Pfkp/Pten/Hk1/Hk3/Met/Akt3/Myc/Flt3/Fgfr1/Hif1a/
NCoR1_SMRT_Uns_CpG	mmu05221	Acute myeloid leukemia	12	701	70/8890	0.00801114139837331	0.0297280909722769	0.0181863577718304	67603/20848/18710/18707/18854/14129/18033/12394/23797/12675/17869/14255	12	0.0171184022824536	Dusp6/Stat3/Pik3r3/Pik3cd/Pml/Fcgr1/Nfkb1/Runx1/Akt3/Chuk/Myc/Flt3/
NCoR1_SMRT_Uns_CpG	mmu05210	Colorectal cancer	14	701	88/8890	0.00855787751841436	0.031378884234186	0.0191962415513305	18710/21813/12367/18707/14281/16476/58801/19354/26419/11789/23797/17869/12005/17688	14	0.0199714693295292	Pik3r3/Tgfbr2/Casp3/Pik3cd/Fos/Jun/Pmaip1/Rac2/Mapk8/Apc/Akt3/Myc/Axin1/Msh6/
NCoR1_SMRT_Uns_CpG	mmu04022	cGMP-PKG signaling pathway	23	701	173/8890	0.00903572728344777	0.0323605116663013	0.0197967586748733	14682/231991/16438/17931/20541/22323/19055/67972/16439/320207/53313/18576/17260/12315/23797/18018/19735/11938/30955/12912/17259/18019/11555	23	0.0328102710413695	Gnaq/Creb5/Itpr1/Ppp1r12a/Slc8a1/Vasp/Ppp3ca/Atp2b1/Itpr2/Pik3r5/Atp2a3/Pde3b/Mef2c/Calm3/Akt3/Nfatc1/Rgs2/Atp2a2/Pik3cg/Creb1/Mef2b/Nfatc2/Adrb2/
NCoR1_SMRT_Uns_CpG	mmu05164	Influenza A	23	701	173/8890	0.00903572728344777	0.0323605116663013	0.0197967586748733	15974/18710/12367/18707/16193/18751/216799/16451/18854/20846/217069/18033/15980/14103/11783/15976/328572/21898/15979/12265/23797/12675/142980	23	0.0328102710413695	Ifnab/Pik3r3/Casp3/Pik3cd/Il6/Prkcb/Nlrp3/Jak1/Pml/Stat1/Trim25/Nfkb1/Ifngr2/Fasl/Apaf1/Ifnar2/Ep300/Tlr4/Ifngr1/Ciita/Akt3/Chuk/Tlr3/
NCoR1_SMRT_Uns_CpG	mmu01524	Platinum drug resistance	13	701	80/8890	0.00929469945559901	0.032905372785339	0.0201300810956107	18710/26408/12367/11977/18707/11920/58801/18607/14103/11783/23797/13870/17688	13	0.0185449358059914	Pik3r3/Map3k5/Casp3/Atp7a/Pik3cd/Atm/Pmaip1/Pdpk1/Fasl/Apaf1/Akt3/Ercc1/Msh6/
NCoR1_SMRT_Uns_CpG	mmu04152	AMPK signaling pathway	18	701	126/8890	0.00970119697654856	0.03395418941792	0.0207717016603133	19079/18710/231991/56484/108097/18707/56421/18607/19016/170768/15357/71978/74370/19325/23797/12912/57915/19744	18	0.0256776034236805	Prkab1/Pik3r3/Creb5/Foxo3/Prkab2/Pik3cd/Pfkp/Pdpk1/Pparg/Pfkfb3/Hmgcr/Ppp2r2a/Rptor/Rab10/Akt3/Creb1/Tbc1d1/Rheb/
NCoR1_SMRT_Uns_CpG	mmu05160	Hepatitis C	22	701	165/8890	0.0101853801987241	0.0349485741078781	0.0213800231213608	20848/15974/18710/12367/18707/16451/20846/12520/13557/22034/18033/71978/14103/11783/15976/23797/12737/12675/22631/17869/18417/142980	22	0.0313837375178317	Stat3/Ifnab/Pik3r3/Casp3/Pik3cd/Jak1/Stat1/Cd81/E2f3/Traf6/Nfkb1/Ppp2r2a/Fasl/Apaf1/Ifnar2/Akt3/Cldn1/Chuk/Ywhaz/Myc/Cldn11/Tlr3/
NCoR1_SMRT_Uns_CpG	mmu04928	Parathyroid hormone synthesis, secretion and action	16	701	108/8890	0.0102122456808735	0.0349485741078781	0.0213800231213608	14682/18578/231991/16974/14683/18751/14281/16438/16439/75547/17260/20683/17387/12912/12374/14182	16	0.0228245363766049	Gnaq/Pde4b/Creb5/Lrp6/Gnas/Prkcb/Fos/Itpr1/Itpr2/Akap13/Mef2c/Sp1/Mmp14/Creb1/Casr/Fgfr1/
NCoR1_SMRT_Uns_CpG	mmu00513	Various types of N-glycan biosynthesis	8	701	40/8890	0.0115053979354379	0.0389413468584053	0.0238226284608837	68292/269181/20014/14595/103963/320302/15212/17155	8	0.0114122681883024	Stt3b/Mgat4a/Rpn2/B4galt1/Rpn1/Glt28d2/Hexb/Man1a/
NCoR1_SMRT_Uns_CpG	mmu04917	Prolactin signaling pathway	12	701	74/8890	0.012392863429113	0.0414891514800741	0.0253812649177487	20848/18710/56484/18707/14281/20846/26416/29857/18033/26419/12444/23797	12	0.0171184022824536	Stat3/Pik3r3/Foxo3/Pik3cd/Fos/Stat1/Mapk14/Mapk12/Nfkb1/Mapk8/Ccnd2/Akt3/
NCoR1_SMRT_Uns_CpG	mmu04910	Insulin signaling pathway	19	701	139/8890	0.0126495220399841	0.041893040734571	0.025628346860862	19079/12402/107746/18710/108097/18707/19088/110094/15275/18607/26419/212032/74370/18576/12315/23797/18759/208650/19744	19	0.0271041369472183	Prkab1/Cbl/Rapgef1/Pik3r3/Prkab2/Pik3cd/Prkar2b/Phka2/Hk1/Pdpk1/Mapk8/Hk3/Rptor/Pde3b/Calm3/Akt3/Prkci/Cblb/Rheb/
